#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BDSKY_Serial.t:aligned" spec="beast.evolution.speciation.BirthDeathSkylineModel">
#            <parameter id="origin_BDSKY_Serial.t:aligned" lower="0.0" name="origin" spec="beast.core.parameter.RealParameter" upper="Infinity">1000.0</parameter>
#            <parameter id="reproductiveNumber_BDSKY_Serial.t:aligned" lower="0.0" name="reproductiveNumber" spec="beast.core.parameter.RealParameter" upper="Infinity">2.0</parameter>
#            <parameter id="becomeUninfectiousRate_BDSKY_Serial.t:aligned" lower="0.0" name="becomeUninfectiousRate" spec="beast.core.parameter.RealParameter" upper="Infinity">1.0</parameter>
#            <parameter id="samplingProportion_BDSKY_Serial.t:aligned" lower="0.0" name="samplingProportion" spec="beast.core.parameter.RealParameter" upper="1.0">0.01</parameter>
#            <tree id="Tree.t:aligned" spec="beast.evolution.tree.Tree">
#                <trait id="dateTrait.t:aligned" spec="beast.evolution.tree.TraitSet" traitname="date" value="Australia@B@EPI_ISL_416411@2020.066=2020.066,Australia@B@EPI_ISL_416515@2020.202=2020.202,Australia@B.3@EPI_ISL_419813@2020.205=2020.205,Australia@A.1@EPI_ISL_419716@2020.21=2020.21,Australia@B.1@EPI_ISL_419725@2020.216=2020.216,Australia@A.1@EPI_ISL_419719@2020.208=2020.208,Australia@B.40@EPI_ISL_416518@2020.205=2020.205,Australia@B.40@EPI_ISL_419729@2020.216=2020.216,Australia@B.1.1@EPI_ISL_419730@2020.216=2020.216,Australia@A.1@EPI_ISL_468067@2020.221=2020.221,Australia@B.1@EPI_ISL_419830@2020.221=2020.221,Australia@A.1@EPI_ISL_563817@2020.213=2020.213,Australia@B.6.6@EPI_ISL_563832@2020.227=2020.227,Australia@B@EPI_ISL_419734@2020.087=2020.087,Australia@B.29@EPI_ISL_419842@2020.208=2020.208,Australia@B.61@EPI_ISL_419843@2020.208=2020.208,Australia@B.1@EPI_ISL_419846@2020.208=2020.208,Australia@B.1@EPI_ISL_419861@2020.21=2020.21,Australia@A@EPI_ISL_419736@2020.18=2020.18,Australia@B.4.5@EPI_ISL_456589@2020.191=2020.191,Australia@B.40@EPI_ISL_419868@2020.21=2020.21,Australia@B.1@EPI_ISL_419880@2020.213=2020.213,Australia@B.31@EPI_ISL_521887@2020.221=2020.221,Australia@B.1@EPI_ISL_480562@2020.227=2020.227,Australia@B.1.1@EPI_ISL_521897@2020.232=2020.232,Australia@A.1@EPI_ISL_521899@2020.232=2020.232,Australia@B.1.13@EPI_ISL_419897@2020.213=2020.213,Australia@B.1@EPI_ISL_419901@2020.213=2020.213,Australia@B.1@EPI_ISL_419906@2020.216=2020.216,Australia@B.40@EPI_ISL_419913@2020.216=2020.216,Australia@B.1@EPI_ISL_419742@2020.186=2020.186,Australia@B.1@EPI_ISL_419916@2020.216=2020.216,Australia@B.31@EPI_ISL_419918@2020.216=2020.216,Australia@B.1@EPI_ISL_419919@2020.216=2020.216,Australia@B.35@EPI_ISL_419928@2020.219=2020.219,Australia@B.1.319@EPI_ISL_419940@2020.219=2020.219,Australia@B.1.1@EPI_ISL_419945@2020.219=2020.219,Australia@B.1@EPI_ISL_419949@2020.219=2020.219,Australia@A.2.2@EPI_ISL_420036@2020.219=2020.219,Australia@B.1@EPI_ISL_419951@2020.219=2020.219,Australia@B.1@EPI_ISL_419953@2020.219=2020.219,Australia@B.35@EPI_ISL_419961@2020.221=2020.221,Australia@A@EPI_ISL_419747@2020.189=2020.189,Australia@B.1.1.71@EPI_ISL_419748@2020.189=2020.189,Australia@A.2.2@EPI_ISL_419986@2020.224=2020.224,Australia@B.1@EPI_ISL_419994@2020.224=2020.224,Australia@B.31@EPI_ISL_419996@2020.224=2020.224,Australia@B.1@EPI_ISL_419997@2020.224=2020.224,Australia@B.1.23@EPI_ISL_420009@2020.227=2020.227,Australia@B.1.23@EPI_ISL_420010@2020.227=2020.227,Australia@B.39@EPI_ISL_420013@2020.227=2020.227,Australia@B.61@EPI_ISL_426638@2020.208=2020.208,Australia@B.40@EPI_ISL_426641@2020.21=2020.21,Australia@A.1@EPI_ISL_426644@2020.216=2020.216,Australia@A.2@EPI_ISL_426647@2020.216=2020.216,Australia@B.31@EPI_ISL_426651@2020.216=2020.216,Australia@B.1@EPI_ISL_426654@2020.216=2020.216,Australia@A.2.2@EPI_ISL_426659@2020.216=2020.216,Australia@B.1.320@EPI_ISL_426665@2020.219=2020.219,Australia@B.1.1@EPI_ISL_426670@2020.221=2020.221,Australia@B.1.1@EPI_ISL_426671@2020.221=2020.221,Australia@A.1@EPI_ISL_426672@2020.221=2020.221,Australia@B.1.434@EPI_ISL_426678@2020.221=2020.221,Australia@A@EPI_ISL_426693@2020.224=2020.224,Australia@B@EPI_ISL_426696@2020.224=2020.224,Australia@A.1@EPI_ISL_419758@2020.191=2020.191,Australia@A.2.2@EPI_ISL_426715@2020.23=2020.23,Australia@B.1.1@EPI_ISL_426721@2020.23=2020.23,Australia@B.31@EPI_ISL_426722@2020.23=2020.23,Australia@A.2.2@EPI_ISL_426732@2020.23=2020.23,Australia@B.1@EPI_ISL_426744@2020.227=2020.227,Australia@B@EPI_ISL_426751@2020.23=2020.23,Australia@B.6@EPI_ISL_426767@2020.224=2020.224,Australia@B.1@EPI_ISL_426770@2020.224=2020.224,Australia@B.1.434@EPI_ISL_426780@2020.224=2020.224,Australia@B.1@EPI_ISL_426784@2020.224=2020.224,Australia@B.31@EPI_ISL_426788@2020.224=2020.224,Australia@B.1@EPI_ISL_426791@2020.227=2020.227,Australia@B.1.434@EPI_ISL_426805@2020.227=2020.227,Australia@B.1@EPI_ISL_426807@2020.224=2020.224,Australia@B.1@EPI_ISL_426809@2020.227=2020.227,Australia@B.6@EPI_ISL_436689@2020.224=2020.224,Australia@A@EPI_ISL_419777@2020.194=2020.194,Australia@A.2.2@EPI_ISL_426825@2020.23=2020.23,Australia@B.1@EPI_ISL_426831@2020.23=2020.23,Australia@B.4.5@EPI_ISL_419784@2020.194=2020.194,Australia@A.2.2@EPI_ISL_426842@2020.23=2020.23,Australia@B.1.23@EPI_ISL_426864@2020.232=2020.232,Australia@A@EPI_ISL_426942@2020.227=2020.227,Australia@B.1@EPI_ISL_426969@2020.232=2020.232,Australia@B.3@EPI_ISL_427042@2020.21=2020.21,Australia@B.1.1.1@EPI_ISL_427080@2020.224=2020.224,Australia@B.61@EPI_ISL_419793@2020.199=2020.199,Australia@B@EPI_ISL_419799@2020.199=2020.199,Australia@B.1.1@EPI_ISL_419801@2020.202=2020.202,Australia@B.1.23@EPI_ISL_430472@2020.23=2020.23,Australia@B.1@EPI_ISL_1055352@2020.232=2020.232,Australia@B.1@EPI_ISL_419806@2020.205=2020.205">
#                    <taxa id="TaxonSet.aligned" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.aligned"/>
#            </tree>
#        </distribution>
#        <prior id="becomeUninfectiousRatePrior_BDSKY_Serial.t:aligned" name="distribution" x="@becomeUninfectiousRate_BDSKY_Serial.t:aligned">
#            <LogNormal id="LogNormalDistributionModel.4" name="distr">
#                <parameter estimate="false" id="RealParameter.16" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.17" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ClockPrior.c:aligned" name="distribution">
#            <parameter id="clockRate.c:aligned" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.6" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="FrequenciesPrior.s:aligned" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:aligned" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:aligned" name="distribution">
#            <parameter id="gammaShape.s:aligned" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:aligned" name="distribution">
#            <parameter id="kappa.s:aligned" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="originPrior_BDSKY_Serial.t:aligned" name="distribution" x="@origin_BDSKY_Serial.t:aligned">
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="reproductiveNumberPrior_BDSKY_Serial.t:aligned" name="distribution" x="@reproductiveNumber_BDSKY_Serial.t:aligned">
#            <LogNormal id="LogNormalDistributionModel.3" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="M" spec="beast.core.parameter.RealParameter">0.8</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="S" spec="beast.core.parameter.RealParameter">0.5</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="samplingProportionPrior_BDSKY_Serial.t:aligned" name="distribution" x="@samplingProportion_BDSKY_Serial.t:aligned">
#            <Beta id="Beta.1" name="distr">
#                <parameter estimate="false" id="RealParameter.13" name="alpha" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.14" name="beta" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Beta>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@aligned" id="treeLikelihood.aligned" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:aligned">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:aligned" shape="@gammaShape.s:aligned" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:aligned" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:aligned" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:aligned" kappa="@kappa.s:aligned" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:aligned" id="estimatedFreqs.s:aligned" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:aligned" id="StrictClock.c:aligned" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	kappa	gammaShape	BDSKY_Serial	origin_BDSKY_Serial	becomeUninfectiousRate_BDSKY_Serial	reproductiveNumber_BDSKY_Serial	samplingProportion_BDSKY_Serial	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
0	-127866.7663892771	-126453.40761796126	-1413.3587713158338	-126453.40761796126	1.1892073971620694	1.0	2.0	1.0	-1406.6274735295726	1000.0	1.0	2.0	0.01	0.25	0.25	0.25	0.25
10000	-46021.42103426572	-46053.7938549063	32.37282064057908	-46053.7938549063	1.7247577214058631	2.206165182870709E-4	3.6698354964067863	0.3225907372543316	60.13232619939796	12.529238431252223	4.912610058160936	2.1818924523903536	0.012799130811687657	0.24715849443077514	0.24321151453387582	0.2505982946386032	0.2590316963967458
20000	-44514.76508751438	-44976.5886007598	461.82351324542145	-44976.5886007598	0.2200685855660457	0.001566940028527256	2.9013539909155828	0.17404822580657764	484.15889169397144	0.22591854068623196	11.21480184070148	5.141266456581266	0.08861689885016184	0.25936209889462286	0.23291384331234963	0.24848246138332608	0.2592415964097014
30000	-44113.37502110494	-44589.76011852723	476.385097422286	-44589.76011852723	0.17933394692421312	0.0018360187476426182	2.7333732222018368	0.07681572828105407	497.37865696657343	0.18111062414779225	13.757735866721124	3.9628266269984453	0.14883660354285405	0.25936209889462286	0.22720521440218014	0.24365748170055868	0.2697752050026383
40000	-43852.63983447159	-44329.10094920222	476.46111473063127	-44329.10094920222	0.17542887572745405	0.0017948826071809737	2.742975977851493	0.06091784962005471	500.45328278652465	0.18782095018570588	5.132617507245934	9.787560459959142	0.3124048463925502	0.26801429690312634	0.21470080397345379	0.23740189516448645	0.2798830039589334
50000	-43602.52221997856	-44078.6087758558	476.0865558772427	-44078.6087758558	0.18577391897442508	0.001956960683506928	2.4545583230117125	0.07866401604334178	496.7528731366873	0.2311474584122629	15.310708298201572	3.7050007695726266	0.1484873665440515	0.27891293219820695	0.20640644815863696	0.21021998269545444	0.3044606369477017
60000	-43573.661472401734	-44056.33892288026	482.67745047852736	-44056.33892288026	0.18797606153306162	0.001701504643044927	2.478044212782195	0.027310951912873534	504.2803796267286	0.20555642599483528	17.466560917251567	3.9248442648860182	0.04291463244207492	0.28424330880930304	0.20425189541420724	0.20704415882878807	0.3044606369477017
70000	-43502.930752780674	-43989.320219593596	486.38946681291867	-43989.320219593596	0.18503981721223145	0.0019824192388941506	2.285797084819803	0.0035708854500188674	508.71834952672486	0.22022643842205902	49.55203210957	2.139231136565534	0.015798768287955903	0.2969735946902871	0.19088162017816093	0.19399746523836173	0.3181473198931903
80000	-43490.90008010035	-43982.108932130206	491.208852029857	-43982.108932130206	0.17509607237655148	0.0017347883840171112	2.47568259927607	0.004741396636957543	513.2941131474488	0.2011263702937644	11.817898620629514	5.564208934714356	0.09662909767606744	0.28865714900549677	0.18713335604615586	0.19492758715198832	0.3292819077963591
90000	-43496.784505478936	-43983.788675564785	487.0041700858464	-43983.788675564785	0.17760770298346246	0.0018754465442263797	2.47568259927607	0.03590160935052284	508.3432360993015	0.19374930093693007	14.181916114810948	4.553691206036659	0.11958494652519792	0.2994393909491696	0.18105226834156773	0.19413780301614172	0.32537053769312096
100000	-43486.281306445955	-43981.971137841	495.68983139504337	-43981.971137841	0.18345253802597128	0.00218686856243886	2.546253902950097	0.008727256129104091	516.59970606726	0.24961402602512503	19.19192479296663	3.929838486606337	0.0814040991434841	0.2994393909491696	0.18105226834156773	0.19413780301614172	0.32537053769312096
110000	-43458.57414065291	-43974.47955722372	515.9054165708098	-43974.47955722372	0.16841771257187635	0.0023135449296964473	2.55281512410721	0.002781909759060889	536.4827502015203	0.16879299612838436	23.200689128481237	3.226297644907787	0.08574331798659127	0.2947077570735435	0.18369562654989244	0.19413780301614172	0.3274588133604224
120000	-43473.59675927385	-43964.379952546566	490.7831932727101	-43964.379952546566	0.17085647166374102	0.0019771873332174567	2.979859167715045	0.007101765169554688	513.2945370232476	0.19024999921104532	7.759585541435773	7.380781022728777	0.21782068706091284	0.2947077570735435	0.18369562654989244	0.19413780301614172	0.3274588133604224
130000	-43469.93272185102	-43958.12475295828	488.1920311072585	-43958.12475295828	0.17381895625341917	0.0018497649046490042	2.7922022856893878	0.03039880325024794	509.89432715198814	0.17903949617616202	12.613564567297136	5.068980398552864	0.13525612424928096	0.2947077570735435	0.18369562654989244	0.19413780301614172	0.3274588133604224
140000	-43486.08710076811	-43965.21424543841	479.1271446702967	-43965.21424543841	0.21342175905823013	0.0017071753630589698	2.528653984456469	0.03667828113498122	500.95113966668714	0.21605506597036186	9.289471677040012	5.65469046247125	0.21546011150315772	0.2947077570735435	0.18369562654989244	0.19413780301614172	0.3274588133604224
150000	-43474.21662278472	-43961.59420575616	487.3775829714415	-43961.59420575616	0.1781521740619407	0.0018296139718954943	2.910454015357506	0.025401036468309914	509.16089133007176	0.22170370039424173	17.512992096214877	4.264699219204267	0.05418440758109213	0.30123147338521816	0.18369562654989244	0.19413780301614172	0.32093509704874773
160000	-43480.68143307614	-43962.63591929534	481.9544862191943	-43962.63591929534	0.1899776489785273	0.0018875788675741848	2.857721722119017	0.05712957008024738	503.9091041957931	0.2132385600797954	10.098082685580021	5.90388477755428	0.15087115904383533	0.2975623415734128	0.18369562654989244	0.19413780301614172	0.32460422886055307
170000	-43473.586051870654	-43966.067576139074	492.4815242684185	-43966.067576139074	0.16866006576423917	0.0022263739311657563	2.644326489859089	0.025929678624351082	513.6942858180338	0.18324843507583244	12.352851568792909	5.399611813625575	0.17298294418689478	0.2975623415734128	0.18100281719863137	0.19413780301614172	0.3272970382118141
180000	-43482.05243927128	-43970.78471615163	488.73227688034854	-43970.78471615163	0.18364621219643978	0.002132522972196528	2.644326489859089	0.017275168387864435	509.52316217765156	0.25811603509266806	22.46009358147276	3.163903457554126	0.07167308361694652	0.2975623415734128	0.1846324922842939	0.1905081279304792	0.3272970382118141
190000	-43478.4552044286	-43970.20042314829	491.74521871969006	-43970.20042314829	0.1847417254906675	0.0020276497082005744	3.1091864395706335	0.015934346558094597	513.3764049190523	0.23216072132702165	9.909783564379037	5.811190529407351	0.25893448790895174	0.2975623415734128	0.1846324922842939	0.1905081279304792	0.3272970382118141
200000	-43467.502610034324	-43967.107326736965	499.60471670264246	-43967.107326736965	0.16775909001254283	0.0020312344281301783	2.7466241095387076	0.014383440916931351	521.3192725398347	0.2428195387005773	20.265752783202	4.330252671303666	0.046903064942108226	0.29551908949367806	0.18118149166122233	0.19600238063328554	0.3272970382118141
210000	-43484.686244961675	-43972.30945650684	487.62321154516235	-43972.30945650684	0.17004358753021834	0.001924079817667517	2.718077115694653	0.0333844802737231	508.96530890297925	0.19509660716231203	16.15060358638517	4.241356205969155	0.08958279040420415	0.2964037557230884	0.18118149166122233	0.19600238063328554	0.32641237198240375
220000	-43474.58272848817	-43975.59005264542	501.0073241572507	-43975.59005264542	0.16751491751327932	0.0019096646591814476	2.5354428147260912	0.038616842181489634	522.2409541338774	0.179283274760179	17.749756157472504	3.9098810291362516	0.08835685263273586	0.2974820529846357	0.1823107746364088	0.19492408337173822	0.32528308900721725
230000	-43491.23538117028	-43974.5527204539	483.31733928362326	-43974.5527204539	0.18910838303558447	0.00178893555260749	2.8144032469530913	0.061171713148698646	504.6027595879517	0.19780458527437905	14.737666493593537	4.011374423912742	0.10228640920709256	0.2987113491533231	0.18062847020264533	0.1953770916368143	0.32528308900721725
240000	-43480.00467765206	-43965.98707696032	485.98239930826423	-43965.98707696032	0.17251964239571982	0.001824751778951067	2.833680703557224	0.04380110686541178	509.9268822107344	0.19921614865024717	6.959908869788073	9.144988002456529	0.17869354891652228	0.2987113491533231	0.18062847020264533	0.1955141904209699	0.3251459902230617
250000	-43463.25200400588	-43969.79505223638	506.5430482305049	-43969.79505223638	0.1709654866912286	0.002094513926872696	2.756859724363113	0.018402405871854582	528.1255093483097	0.20229412498347066	11.129183864024684	5.781302171189987	0.2127443032251127	0.3008669691874403	0.18062847020264533	0.19335857038685267	0.3251459902230617
260000	-43489.10179317615	-43973.14781683457	484.04602365841964	-43973.14781683457	0.17986596342442104	0.0019119139483357306	2.77699552182029	0.02069953803211609	505.5109426868614	0.22031994620837939	12.223045651132788	5.022626177384355	0.1442561081349853	0.2959616658279448	0.18533950180349695	0.19355284214549653	0.3251459902230617
270000	-43460.20649803727	-43973.91246809834	513.7059700610707	-43973.91246809834	0.169908957447083	0.002301501506171034	2.5646154398646557	0.054642989270079746	534.152205425423	0.17860492714213969	15.692591869106892	4.0551334331804165	0.17962793650823577	0.2976058507908548	0.1838940873061555	0.19416910736662288	0.3243309545363668
280000	-43454.83490297498	-43965.283164448105	510.448261473125	-43965.283164448105	0.16676105448390618	0.0022456233288973087	2.770387511030803	0.042452348618610296	531.3881305969716	0.17935558561783088	14.833717416492528	4.600847979050119	0.1809806624279688	0.30070051806731596	0.1838940873061555	0.19107444009016172	0.3243309545363668
290000	-43442.032250619304	-43971.02760415144	528.9953535321293	-43971.02760415144	0.1691326394480662	0.0026117732159330978	2.36367637811959	0.02175523217902987	548.7926697283851	0.17381890193859434	17.19115655007955	3.699982777083275	0.32342657746326203	0.30070051806731596	0.18006823870096308	0.19490028869535414	0.3243309545363668
300000	-43451.26899879304	-43974.90235203907	523.6333532460269	-43974.90235203907	0.16632976837695124	0.002565161669323275	2.36367637811959	0.0456177451337135	544.1927610219284	0.1752446025374227	22.85117041623467	3.736007510814717	0.09645144603077713	0.29745717726328563	0.18006823870096308	0.19490028869535414	0.3275742953403971
310000	-43452.47056743338	-43968.8433248944	516.372757461018	-43968.8433248944	0.1698904960415449	0.002545311272440789	2.473483687107013	0.04375248740907919	536.8182065542097	0.17814494158438196	26.3431536713891	3.0735504786031	0.06879063715149597	0.2955239735685906	0.18006823870096308	0.19683349239004916	0.3275742953403971
320000	-43468.055168386214	-43984.92518866573	516.8700202795171	-43984.92518866573	0.17127302431435676	0.002688161922085982	3.004464175993169	0.0946648105103363	537.4179332210614	0.19761133953360815	16.248663511235726	4.4899343296315966	0.1419467150807391	0.29797183555743406	0.18161561240692145	0.19753026342189925	0.32288228861374524
330000	-43456.67717302439	-43977.66246206941	520.9852890450173	-43977.66246206941	0.1681830304596936	0.0025853920617110626	2.655845637496492	0.08286847491661298	541.4624985887065	0.196980374434554	11.911235510523369	5.1600845726882065	0.3862952158750852	0.29375635697805247	0.18502134266207743	0.19753026342189925	0.3236920369379709
340000	-43448.25033103881	-43969.39968358804	521.1493525492283	-43969.39968358804	0.17574162674529467	0.002384193998309606	2.6122717179075243	0.06432992714434273	542.1042282333173	0.1779053259516678	22.982689845950414	3.753293718958406	0.059486963794829296	0.2982411432319128	0.18342353710018613	0.19753026342189925	0.32080505624600186
350000	-43454.9197986749	-43973.0111853974	518.0913867225008	-43973.0111853974	0.16627936948927735	0.0024626688630732343	2.6122717179075243	0.007826833836733712	538.836536737947	0.17873994555012274	15.04723625605071	4.827711322466593	0.09773062990019596	0.2991175734719015	0.17946513536415137	0.1945852591864495	0.3268320319774978
360000	-43458.144217840265	-43976.23904406733	518.0948262270662	-43976.23904406733	0.18097146662409322	0.0028967632095903296	2.809556311611176	0.021069621885033144	538.4042314751198	0.18120461289187623	33.84517176625519	2.425147092272905	0.09796014999701275	0.2991175734719015	0.18056536092766878	0.1934850336229321	0.3268320319774978
370000	-43447.40808627818	-43961.51451367281	514.1064273946355	-43961.51451367281	0.16613085750809872	0.0027749572336460628	3.1623344453259454	0.0514041675070152	534.0770835511934	0.18462734954334187	22.835366192189568	2.948436704632027	0.13084489838011074	0.2991175734719015	0.18056536092766878	0.1934850336229321	0.3268320319774978
